company_name_short,review,topic,prob,review_en,sentiment,topic_name
Porsche,Die Vertrauensarbeitszeit ist ein großer Pluspunkt. Urlaub kann jederzeit genommen werden. Überstunden können abgebaut werden.,0,1.0,The confidence working time is a big plus. Holiday can be taken at any time. Overtime can be reduced.,1,arbeitszeiten_überstunden
Mercedes-Benz,"In der Regel 35h Woche, Wochenende und Feierabend werden respektiert, 10h-Regel ernst genommen",0,1.0,"Usually 35h week, weekend and worktime are respected, 10h rule taken seriously",1,arbeitszeiten_überstunden
Bosch,Gleitzeit und 35 stunden,0,1.0,Slide time and 35 hours,0,arbeitszeiten_überstunden
Bosch,"Ich arbeite in Schichten 24/7 und muss sagen, dass man immer einen guten Ausgleich, auch zu den Wochenendschichten hat. Man baut auch immer wieder Überstunden auf, die man oft nach kurzer Absprache mit der Führungskraft problemlos abbauen kann. So lässt sich auch hin und wieder mal ein langes Wochenende realisieren.",0,1.0,"I work in shifts 24/7 and have to say that you always have a good balance, also with the weekend shifts. You also build up overtime again and again, which you can often easily reduce after a short consultation with the manager. So you can also realize a long weekend sometimes.",1,arbeitszeiten_überstunden
Bosch,"Kommt drauf an, zu wie viel Prozent man angestellt ist und wie viele 24h-Dienste man demnach hat.",0,1.0,Depends on how much you are employed and how many 24 hours you have.,0,arbeitszeiten_überstunden
Porsche,"40 Stunden Verträge
Deutlich mehr zu tun als bei der PAG
Überstunden werden jedoch erfasst und vergütet.",0,1.0,"40 hours of contracts Significantly more to do than at PAG overtime, however, are recorded and remunerated.",0,arbeitszeiten_überstunden
Bosch,Als Seiteneinsteiger und mit dualem Studium muss mann mit 50-60 Arbeitsstunden rechnen.,0,1.0,"As a beginner and dual study, you have to expect 50-60 hours of work.",0,arbeitszeiten_überstunden
Bosch,Mit einer 35h-Woche in Tarifverträgen lässt sich schon viel Freizeit ermöglichen.,0,1.0,"With a 35h week in collective agreements, a lot of leisure time can be made possible.",1,arbeitszeiten_überstunden
Bosch,"Im Vorfeld wird man nicht darauf aufmerksam gemacht, dass man eine Zusatzvereinbarung bzgl. Arbeitsstunden erhalten wird. Zack: 40 h/Woche. Nachfragen diesbzgl. und zum Vertrag im Allgemeinen absolut nicht erwünscht.",0,1.0,In advance it is not pointed out that one will receive an additional agreement regarding working hours. Zack: 40 h/week. Ask for this and for the contract in general absolutely not desired.,0,arbeitszeiten_überstunden
Bosch,"Selbstorganisiertes Arbeiten, flexible Termingestaltung und Arbeitszeitsouveränität auch auf Technikerebene",0,1.0,"Self-organized work, flexible scheduling and working time sovereignty also at technician level",1,arbeitszeiten_überstunden
Porsche,"Überstunden sind willkommen, diese abzusetzen eher nicht.Es herrscht natürlich Gruppenzwang.",0,1.0,"Overtime hours are welcome not to drop them off.There is, of course, peer pressure.",0,arbeitszeiten_überstunden
Bosch,"Einen unmenschlichen Schichtsystem 7x7, 24h, mit Feiertage und Wochenenden. Die Mitarbeiter die dort sind tun mir leid.",0,1.0,"An inhuman shift system 7x7, 24h, with holidays and weekends. I'm sorry about the employees there.",0,arbeitszeiten_überstunden
Bosch,"Es gibt schon Situationen, in denen man sich durch den Teamzusammenhalt zu mehr Überstunden gezwungen fühlt. Man macht das aber freiwillig oder mehr auf Grund von sozialem Druck - kein Druck von Vorgesetzten.",0,0.8972235465625313,"There are already situations in which the team is forced to work more overtime. However, you do this voluntarily or more because of social pressure - no pressure from superiors.",0,arbeitszeiten_überstunden
Mercedes-Benz,"Mäßig, unplanbar wegen unvorsehbaren Überstunden",0,1.0,"Moderate, unplanned for unpredictable overtime",0,arbeitszeiten_überstunden
Mercedes-Benz,Sehr flexible Arbeitszeiten,0,1.0,Very flexible working hours,1,arbeitszeiten_überstunden
Bosch,Sehr gut 35 Stunden in der Woche und Gleitzeit. Nur wurde sehr allergisch drauf auf Urlaub reagiert. Obwohl man im Vertrag paarTage Recht drauf hatte.,0,1.0,Very good 35 hours a week and gliding time. Only was very allergic to it on vacation. Although you were right in the contract fewdays.,1,arbeitszeiten_überstunden
Porsche,normale 40h Woche. Gleitzeit vorhanden.,0,1.0,normal 40h week. Slide time available.,1,arbeitszeiten_überstunden
Porsche,"50-60h Woche ist so mein Durchschnitt. Es sind auch manchmal mehr Stunden. Für eine UB ist das wahrscheinlich noch im Rahmen.
Keine Arbeit an Wochenenden; Sabbaticals und Teilzeit sind möglich.",0,1.0,50-60h week is so my average. It is also sometimes more hours. For a UB this is probably still within the scope. No work on weekends; sabbaticals and part-time are possible.,0,arbeitszeiten_überstunden
Bosch,"Wechselschichtsystem mit fast zu vielen Schichtmodellen (Arbeitsbeginn quasi zu fast jeder Stunde eines Tages möglich (z.B 06:00-14:00/07:30-15:30/08:00-16:00/09:00-17:00 etc.).
Dinge wie ""jeden Donnerstag abend zum Hobby o.ä. Interessen nur bedingt möglich. Urlaub fürs Folgejahr wird immer im 4. Quartal eines laufenden Jahres geplant,dabei Vorgaben an maximalen Mitarbeiter pro bestimmten Zeitabschnitt. Hier stets Rücksicht auf Familien.",0,1.0,"Changing shift system with almost too many shift models (work starts almost every hour of a day possible (e.g. 06:00-14:00/07:30-15:30/08:00-16:00/09:00-17:00 etc.). Things like ""every Thursday evening to the hobby or similar interests only partially possible. Leave for the following year is always planned in the 4th quarter of a current year,with specifications to maximum employees per specific period of time. Here always consider families.",0,arbeitszeiten_überstunden
Porsche,"Sehr flexible Arbeitszeiten ohne Kernzeiten, Ausgleich der Überstunden durch Zeitausgleich",0,1.0,"Very flexible working hours without core hours, compensation of overtime by time compensation",1,arbeitszeiten_überstunden
Porsche,"Will man die Chance wahren voran zu kommen, muss man wohl oder übel Überstunden beim Kunden ableisten und nebenbei nach der regulären Arbeitszeit Angebote/Akquise und interne Themen vorantreiben.
Häufige Anrufe vom Management ob der Auslastung und Kapazität stehen an der Tagesordnung und dienen wohl der Existenzberechtigung.",0,1.0,"If you want to get the chance to get ahead, you have to do good or bad overtime with the customer and, by the way, promote offers/acquise and internal topics after the regular working hours. Frequent calls from the management whether the utilization and capacity are on the agenda and probably serve to justify the existence.",0,arbeitszeiten_überstunden
Porsche,"Die Workload in der Abteilung ist klassischerweise recht hoch, als Praktikant baut man sehr schnell Überstunden auf.",0,1.0,"The workload in the department is usually quite high, as an intern you build up overtime very quickly.",0,arbeitszeiten_überstunden
Bosch,10h Arbeiten pro Tag für einen Bonus,0,1.0,10h working per day for a bonus,1,arbeitszeiten_überstunden
Porsche,Flexible Arbeitszeiten. Der Arbeitsaufwand scheint mir in vielen Fällen gut zu passen.,0,1.0,"Flexible working hours. In many cases, the workload seems to fit well.",1,arbeitszeiten_überstunden
Bosch,"Alles ok, persönliche Wünsche bzgl. Arbeitszeit/Freizeit sind kein Problem",0,1.0,"Everything ok, personal wishes regarding working time/leisure are no problem",1,arbeitszeiten_überstunden
Porsche,"Ein paar Überstunden die Woche sammeln sich zwar an, dafür kann man am Freitag meist schon relativ früh gehen.",0,1.0,"Although a few overtime hours a week accumulate, you can usually leave relatively early on Friday.",0,arbeitszeiten_überstunden
Bosch,Flexibelster Arbeitgeber bislang,0,1.0,Most flexible employer to date,1,arbeitszeiten_überstunden
Porsche,"Vertrauensarbeitszeiten! Nie wieder! Wenn man mal nach 9 Stunden gehen möchte, zieht man die Blicke auf sich.",0,1.0,"Trust time! Never again! If you want to go after 9 hours, you attract attention.",1,arbeitszeiten_überstunden
Bosch,"Es herrschen strikte Vorgaben was Urlaub angeht. Es gibt von Seite der Vorgesetzten keine Ausnahmen. Die Montage und Produktion muss laufen.... egal wie. Wenn die Geschäftsleitung die Arbeitszeiten anpasst, muss man sehr flexibel sein. Kann durchaus passieren dass man plötzlich die nächsten Wochen bis Monate am Wochenende arbeiten MUSS, da mal kurz ein Schichtmodell eingeführt wird.",0,1.0,"There are strict regulations regarding holidays. There are no exceptions on the part of the superiors. The assembly and production must run... no matter how. If the management adjusts the working hours, you have to be very flexible. It can happen that suddenly you have to work the next weeks to months on weekends, because a shift model is introduced for a short time.",0,arbeitszeiten_überstunden
Porsche,"Auch in Teilzeit arbeitet man durchaus Vollzeit, in allen Bereichen gängig und auch so gelebt. Urlaub und Krankheit wird Rechner angemacht",0,0.835619261672225,"In part-time work, too, you work full-time, in all areas and also lived like this.",1,arbeitszeiten_überstunden
Mercedes-Benz,"Stechuhr führt mal schnell zu 20-30 Tagen Überstunden, die abgefeiert werden müssen.",0,1.0,"Sttechuhr quickly leads to 20-30 days overtime, which must be celebrated.",0,arbeitszeiten_überstunden
Bosch,Nach fast 24 Stunden Bereitschaftdiensten ist man so kaputt,0,1.0,"After almost 24 hours on-call, you're so broken",0,arbeitszeiten_überstunden
Porsche,38h Woche als ANÜ,0,1.0,38h week as an Anü,1,arbeitszeiten_überstunden
Porsche,"Es wird versucht die Kernarbeitszeiten von 8:30 bis ~ 20 Uhr einzuhalten. Funktioniert mal besser, mal schlechter. Allerdings verhältnismäßig faire Arbeitszeiten.",0,1.0,"It tries to keep the core working hours from 8:30 to ~ 20 o'clock. Works better, sometimes worse. However, relatively fair working hours.",0,arbeitszeiten_überstunden
Bosch,"Viele Überstunden, ist aber normal im Automobilbereich",0,1.0,"Many overtime, but is normal in the automotive sector",1,arbeitszeiten_überstunden
Bosch,Sehr flexible Arbeitszeiten möglich,0,1.0,Very flexible working hours possible,1,arbeitszeiten_überstunden
Porsche,"Arbeiten nach dem Ausstempeln und Wochenendarbeit werden zwar nicht gefordert, sie werden aber toleriert und sind z.T. notwendig, um alle Aufgaben innerhalb der gesetzten Deadlines zu erfüllen. Ich habe von einigen Kollegen mitbekommen, dass diese abends oder im Urlaub auf Mails geantwortet haben oder Besprechungen hatten.",0,1.0,"Working after stamping and weekend work are not required, but they are tolerated and are sometimes necessary in order to perform all tasks within the set deadlines. I have heard from some colleagues that they answered e-mails in the evening or on vacation or had meetings.",0,arbeitszeiten_überstunden
Porsche,Muss man sich nehmen - Überstunden gibt's ja nicht ;),0,1.0,You have to take - overtime is not possible ;),0,arbeitszeiten_überstunden
Porsche,Bei normalen 10 Stunden pro Tag nicht vorhanden,0,1.0,Not available at normal 10 hours per day,0,arbeitszeiten_überstunden
Porsche,Jeder kann sich sein Leben gestalten wie er möchte. Nach abrache mit den Kollegen im Team ist alles kein problem.,1,0.6005531515807067,"Everyone can shape their lives as he wants. After abrache with the colleagues in the team, everything is not a problem.",1,teams_zusammenhalt
Mercedes-Benz,"In meinem Bereich müssen wir teilweise sehr viel arbeiten und dadurch, dass wir sehr fremdbestimmt und fremdgesteuert arbeiten, können wir unsere Arbeitszeit auch nur bedingt einteilen, zumindest während den intensiven Planungsphasen",0,0.9715650318964435,"In my area, we sometimes have to work a lot, and by working very alienally and externally, we can only partially divide our working hours, at least during the intensive planning phases.",0,arbeitszeiten_überstunden
Bosch,"5/5, weil du tun kannst, was du wirklich willst. Der Nachteil ist, dass viele Menschen nutzen diese Moglichkeit und machen Feierabend regelmäßig um 15-16Uhr mit klaren Auswirkungen auf die Produktentwicklung",0,1.0,5/5 because you can do what you really want. The downside is that many people take advantage of this opportunity and make off work regularly at 15-16 o'clock with clear effects on product development,1,arbeitszeiten_überstunden
Porsche,"Als Abschlussarbeiter hat man generell kein soziales Leben mehr. Die Arbeitslast war sehr hoch, man arbeitete im Schnitt 10 Stunden am Tag, tw. sogar mehr.",0,0.7994241708517388,"As a graduate, there is generally no longer any social life. The workload was very high, you worked on average 10 hours a day, tw. even more.",0,arbeitszeiten_überstunden
Porsche,"Eigentlich ein 9 to 5 Job, jedoch aufgrund vom Drang sich beweisen zu müssen, werden Mitarbeiter aufgefordert sich in der Freizeit mit Berufsrelevanten Themen zu beschäftigen.",0,0.8103532230136264,"Actually a 9 to 5 job, but due to the urge to prove itself, employees are asked to deal with professional topics in their spare time.",0,arbeitszeiten_überstunden
Porsche,"Man hat viel Freiheit und trägt selbst dazu bei, wie gut die Balance ausfällt. Überstunden wurden von mir noch nie erwartet.",0,0.9609837618990248,You have a lot of freedom and you contribute to how good the balance is. Overtime has never been expected of me.,1,arbeitszeiten_überstunden
LVMH,Praktikanten haben eine geregelte 40 Stunden Woche. Urlaub kann jederzeit in Absprache mit dem Team genommen werden und auch private Termine lassen sich sehr gut mit der Arbeitszeit vereinbaren bzw. flexibel in Absprache mit dem Vorgesetzten gestalten.,0,1.0,Interns have a regulated 40 hours week. Leave can be taken at any time in consultation with the team and private appointments can also be arranged very well with the working time or flexible in consultation with the supervisor.,1,arbeitszeiten_überstunden
Bosch,Einer der wenigen Arbeitgeber in der Ulmer Region mit einer 35h Woche in der IT.,0,1.0,One of the few employers in the Ulm region with a 35h week in IT.,1,arbeitszeiten_überstunden
Bosch,"Die Frauenquote: Es gibt weibliche Vorgesetzte, die tatsächlich in Vollzeit nur die Hälfte der Woche arbeiten, da sie kleine Kinder haben. Ihre Mitarbeiter müssen das auffangen. Hauptsache man kann die geforderte Anzahl an weiblichen Führungskräften nachweisen. Somit erfüllt man selbst die Vorgaben. Ist das das Ziel der Frauenquote?",4,1.0,"The female quota: There are female superiors who actually only work half the week full-time, because they have small children. Their employees have to catch this. The main thing is that you can prove the required number of female managers. Thus, you fulfill the requirements yourself. Is this the goal of the female quota?",0,homeoffice_möglich
Bosch,Viel Freizeit!,0,1.0,A lot of free time!,1,arbeitszeiten_überstunden
Bosch,Erwartet werden Mehrarbeit und Überstunden (was grundsätzlich in Ordnung ist) ohne Positiver Rückmeldung durch das Management.,0,1.0,Additional work and overtime (which is basically fine) are expected without positive feedback from management.,0,arbeitszeiten_überstunden
Bosch,"im Grunde ok - flexible Arbeitszeitmodelle bestehen, deren Nutzung ist aber ungerne gesehen.",0,1.0,"basically ok - flexible working time models exist, but their use is reluctant to be seen.",0,arbeitszeiten_überstunden
Mercedes-Benz,"Gleitzeit, Teamevents etc alles dabei",1,1.0,"Slide time, team events etc everything with",1,teams_zusammenhalt
Porsche,Überstunden werden nicht ausbezahlt!!!!,0,0.7075590027315173,Overtime is not paid!!!!,0,arbeitszeiten_überstunden
Bosch,Kurzfristige Überstunden weil vorher was verpasst wurde,0,1.0,Short-term overtime because something was missed before,0,arbeitszeiten_überstunden
Bosch,Arbeitszeiten in Ordnung,0,1.0,Working hours in order,1,arbeitszeiten_überstunden
Porsche,Vertrauens- und flexible Arbeitszeit,0,0.8184123813528476,Confidence and flexible working time,1,arbeitszeiten_überstunden
Mercedes-Benz,"Es gibt flexible Arbeitszeiten, die auch so gelebt werden. Es ist möglich Überstunden (auch in ganzen Tagen) abzubauen. Generell könnte das in einer Firma nicht besser sein.",0,1.0,"There are flexible working hours that are also lived like this. It is possible to reduce overtime (even in whole days). Generally, this could not be better in a company.",0,arbeitszeiten_überstunden
Bosch,"Auf Arbeitszeiten wird grundsätzlich großen Wert gelegt, bei Arbeitszeitsouveränität gibt es aber vereinzelt durchaus eine Entgrenzung der Arbeitszeit, die auch von einigen Führungskräften vorgelebt wird. Insgesamt bieten Möglichkeiten zum Überstundenabbau, Gleitzeit, mobiles Arbeiten etc. aber durchaus ein gutes Gesamtpaket.

Die mit Stellenabbau und Fluktation verbundenen Unsicherheiten begleiten viele Mitarbeitenden aber derzeit massiv auch jenseits der eigentlichen Arbeit(szeiten).",0,1.0,"Working hours are generally given great importance, but in the case of working time sovereignty, there is quite a few exceptions to working hours, which are also practiced by some executives. Overall, possibilities for overtime reduction, flexitime, mobile work etc. offer a good overall package. However, the uncertainties associated with job reduction and fluctuation accompany many employees massively even beyond the actual work (times).",1,arbeitszeiten_überstunden
Mercedes-Benz,Es wird auf Urlaube und Familie jederzeit Rücksicht genommen. Top Arbeitszeiten,0,1.0,It will be taken into account for holidays and family at any time. Top working hours,1,arbeitszeiten_überstunden
Bosch,Tarifvertrag mit freier Arbeitzeitgestaltung,0,1.0,Collective agreement with free time,1,arbeitszeiten_überstunden
Bosch,Überstunden können sofort abgebaut werden oder man sammelt sie und nimmt längere Zeit an einem Stück frei.,0,1.0,Overtime can be dismantled immediately or collected and taken off on one piece for a longer period of time.,0,arbeitszeiten_überstunden
Porsche,"Ab einer bestimmten Ebene kann man sich die Arbeit mit dem Kunden gut selbstbestimmt einteilen. Auf der Arbeitsebene jedoch herrscht oft Gruppenzwang die Arbeitszeiten betreffend! Da gibt es oft, zu oft, Nachtschichten die durch interne schlechte Abstimmungen verursacht werden.",0,1.0,"From a certain level one can easily divide the work with the customer. At the work level, however, there is often peer pressure regarding the working hours! There are often, too often, night shifts caused by internal bad coordinations.",0,arbeitszeiten_überstunden
Porsche,"Es ist sehr schwer. Alle haben einen Arbeitsvertrag auf Vertrauennsarbeitszeit.

Man hat 30 Tage Urlaub und muss immer 80 % von 40 Stunden faktorieren können. D.h. einem Kunden in Rechnung stellen. Urlaubszeit und Reisezeit sind keine Arbeitszeit. Bei mir ist es z.b. so Anreise nach Wolfsburg sind 6 Stunden plus Rückfahrt nochmal 6 Stunden. Wenn man Urlaub nimmt und nicht die 80 % erreicht werden. Gibt es blöde Kommentare. Zusätzlich muss man immer noch ganz viele Projekte nebenbei erledigen. Für die es am Ende des Jahres noch nichtmal mehr Gehalt gibt. Allgemein die Gehaltsentwicklung findet nicht statt und wird sehr intransparent durchgeführt im Jahr 2019. Es gab keine Verhandlungen etc.

Work-Life-Balance ist sehr schwierig durchschnittlich habe ich ohne Reise Zeit eine 46 Stunden Woche. Mit Reise Zeit deutlich über 50 Stunden",0,1.0,"It is very difficult. Everyone has an employment contract on trust time. One has 30 days vacation and must always be able to factor 80 % of 40 hours. This means that a customer is charged. Holiday time and travel time are not working hours. For me it is for example so journey to Wolfsburg 6 hours plus return journey again 6 hours. If one takes vacation and not the 80 % are reached. There are stupid comments. In addition, one still has to do quite a lot of projects by the side. For which there is not even more salary at the end of the year. Generally the salary development does not take place and is very intransparently carried out in 2019. There were no negotiations etc. Work-life balance is very difficult on average I have a 46 hour week without travel time. With travel time clearly over 50 hours",0,arbeitszeiten_überstunden
Porsche,Auf dem Papier 38h/Woche. In einigen Abteilungen aber eher 52h.,0,1.0,On paper 38h/week. In some departments but rather 52h.,0,arbeitszeiten_überstunden
Mercedes-Benz,"Bislang 0 Probleme mit dem Antrag auf Urlaub gehabt. Im Team abgesprochen, eingetragen, genommen. Auch wenn im Alltag etwas dazwischen kommt, wird immer viel Rücksicht genommen und Verständnis entgegen gebracht, sodass auch mal Termine vormittags genommen werden können.",0,1.0,"So far 0 problems with the application for vacation had. In the team agreed, registered, taken. Even if something comes in between in everyday life, much consideration is always taken and understanding is brought, so that sometimes appointments can be taken in the mornings.",1,arbeitszeiten_überstunden
Porsche,Für eine Praktikumsstelle sehr flexible Arbeitszeiten.,0,0.6886946666748247,For an internship very flexible working hours.,1,arbeitszeiten_überstunden
Porsche,Es werden viele Überstunden gemacht.,0,1.0,A lot of overtime is done.,0,arbeitszeiten_überstunden
Bosch,"Meist freie Wahl, aufgrund von Erprobungen muss der Urlaub vorher abgesprochen werden. Dabei gibt es selten Probleme.",0,1.0,"Mostly free choice, due to tests, the vacation must be arranged beforehand. There are rarely problems.",1,arbeitszeiten_überstunden
Mercedes-Benz,"Es werden auf die Bedürfnisse eines jeden Einzelnen eingegangen. Innerhalb des Teams kann man sich gut absprechen falls bestimmte private Termine feststehen. Es gibt einige Eltern im gesamten Team, die froh sind aufgrund der Vertrauensarbeitszeit ihren Tag eigenständig planen zu können.",1,0.9064587289254028,The needs of each individual are addressed. Within the team you can easily agree on certain private appointments. There are some parents in the entire team who are happy to plan their day independently due to the trusting working time.,1,teams_zusammenhalt
Bosch,"Durch die Schicht-, Nacht- und Wochenenddienste muss man auf sich acht geben. Allerdings führt dies auch zu erhöhter Flexibilität, z.B. bei Arztterminen.",0,1.0,"Due to the shift, night and weekend services you have to pay attention to yourself. However, this also leads to increased flexibility, e.g. with doctor appointments.",1,arbeitszeiten_überstunden
Bosch,"flexibler Einsatz von Gleitzeit
freie Urlaubsplanung im Team
volles Verständnis für private Themen
Teilzeitbeschäftigung möglich",0,0.6777412933512276,flexible use of flexitime free holiday planning in the team full understanding of private topics possible part-time employment,1,arbeitszeiten_überstunden
Bosch,Arbeitszeit wurde bei vollem Lohnausgleich gekürzt Sehr nett,0,1.0,Working time was cut at full wage compensation Very nice,1,arbeitszeiten_überstunden
Porsche,Man kann seinen Urlaub frei auswählen und die Arbeitszeiten sind Fließzeiten. Bleibt man an einem Tag länger geht man am nächsten einfach früher.,0,1.0,You can choose your holiday freely and the working hours are flow times. If you stay longer in one day you just go earlier.,0,arbeitszeiten_überstunden
Bosch,"super - man bekommt immer dann Urlaub, wenn man möchte",0,1.0,super - you always get vacation if you want,1,arbeitszeiten_überstunden
Mercedes-Benz,"Der Konzern bietet sehr viel Flexibilität in der Ausgestaltung der täglichen Arbeitszeiten, dennoch sind bei einzelnen Kollegen auf Grund der Arbeitsverdichtung die Möglichkeiten der Nutzung eingeschränkt.",0,1.0,"The Group offers a great deal of flexibility in the design of daily working hours, but the possibilities for use are limited by individual colleagues due to the concentration of work.",0,arbeitszeiten_überstunden
Porsche,"So gut wie kaum vorhanden. Wie oben beschrieben sind 50 Std.-Wochen völlig normal und werden als ""Für das Unternehmen die Extrameile gehen"" geschönt dargestellt. Keine Zeiterfassung, Reisezeit gilt als Arbeitszeit auch für interne Mitarbeiter! Auf persönliche Umstände wird keine Rücksicht genommen.",0,1.0,"As described above, 50 hours are completely normal and are presented as ""Going extra mile for the company"". No time recording, travel time is also considered as working time for internal employees! No consideration is given to personal circumstances.",0,arbeitszeiten_überstunden
LVMH,"Man hat zwar nicht allzu viel Freizeit durch den Samstag den man im Einzelhandel immer arbeiten muss, aber die gute Arbeitsatmosphäre gleicht das direkt wieder aus.",0,1.0,"You don't have too much free time through the Saturday that you always have to work in the retail trade, but the good working atmosphere balances it out directly.",1,arbeitszeiten_überstunden
Porsche,"Beratungsüblich gibt es auch mal Wochen, in denen mehr anfällt. Sicher Projekt- und Typabhängig. Zu 60+ Stunden wird jedoch niemand verdonnert und es wird Verständnis gezeigt, wenn mal ein Privattermin gegen 17 Uhr wahrgenommen werden muss.",0,1.0,"Typically, there are also weeks in which more occurs. Sure project and type dependent. However, no one is thundered for 60+ hours and understanding is shown when a private appointment has to be made around 5 pm.",0,arbeitszeiten_überstunden
Porsche,"man macht fast täglich Überstunden, Pausenzeiten müssen spontan geplant werden. Zeitweise bleiben diese leider auch auf der Strecke.",0,1.0,"one makes almost daily overtime, break times have to be planned spontaneously. Unfortunately, these also stay on the track at times.",0,arbeitszeiten_überstunden
Bosch,Typisch Großkonzern wird meist um 17 Uhr der Stift fallengelassen. Auf Überstunden wird gut geachtet und man kann sie gflexibel abfeiern.,0,0.7665938598836239,Typically large company is usually dropped at 5 p.m. the pen. Overtime is well paid attention and you can celebrate it in a flexible way.,1,arbeitszeiten_überstunden
Bosch,"Die Arbeitslast ist schon eher hoch und das Tempo dazu auch. Manchmal habe ich das Gefühl, dass es nicht allzu gern gesehen wird auch mal 3 Wochen am Stück Urlaub zu nehmen.",0,1.0,The workload is already rather high and the pace is too. Sometimes I have the feeling that it is not too welcome to take 3 weeks at a time on vacation.,1,arbeitszeiten_überstunden
Porsche,Tolle arbeitszeiten,0,1.0,Great working hours,1,arbeitszeiten_überstunden
Porsche,"Persönliche Flexibilität und ein funktionierendes Zeitmanagement sind wichtige Eigenschaften.
Ein 9-5 Job ist im Vertrieb/Handel selten darstellbar. Freiräume um Mehrarbeit auszugleichen werden gewährt.",0,1.0,Personal flexibility and a functioning time management are important characteristics. A 9-5 job is rarely presentable in sales/trade. Free space to compensate for additional work is granted.,1,arbeitszeiten_überstunden
Porsche,Arbeitszeiteneinteilung passt sich dem Studium an.,0,1.0,The organization of working hours adapts to the course of study.,1,arbeitszeiten_überstunden
Bosch,Viele Überstunden die eigentlich Spass gemacht haben,0,1.0,Many overtime hours that have actually been fun,1,arbeitszeiten_überstunden
Porsche,"Danke Out-Of-Office Notiz werden nur Überstunden gemacht, wenn man es wirklich möchte. Interessant genug sind die Aufgaben auf jeden Fall.",0,1.0,Thanks Out-of-office note are only done overtime if you really want it. Interesting enough are the tasks definitely.,1,arbeitszeiten_überstunden
Mercedes-Benz,"Es gibt Gleitzeit für den Wasserkopf. Im Schichtbetrieb sieht es da schlechter aus. Zum Teil versetzte Arbeitszeiten, um entsprechende Zuschläge zu sparen. Die Work-Life-Balance im Stau vor und nach der Arbeit ist entsprechend hoch. Abbau von Überstunden ist möglich, sofern Anträge nicht vom Vorgesetzten abgelehnt werden.",0,0.7886224374351645,"There is a sliding time for the water head. In shift operations it looks worse. Partly offset working hours to save corresponding surcharges. The work-life balance in the traffic jam before and after work is correspondingly high. Removal of overtime is possible, unless requests are rejected by the superior.",0,arbeitszeiten_überstunden
Porsche,Arbeitszeiten von täglich >14 Stunden wird vorausgesetzt.,0,1.0,Working hours of >14 hours per day are required.,1,arbeitszeiten_überstunden
Porsche,"Wenn man befördert werden will oder eine Gehaltserhöhung bzw. seinen Bonus haben möchte bekommt man Ziele die meist zwei Vollzeitjobs umfassen. Zum Beispiel min. 30 Stunden die Woche beim Kunden abrechnen und nebenbei mehrere neue Projekte akquirieren (Vertrieb ist hier der Berater), Angebote schreiben und beim Kunden präsentieren sowie intern engagieren mit Workshops, Communityarbeit etc
Krankheit und Urlaub wird explizit als 0 Stunden Auslastung in die Bilanz gerechnet. Und Reisezeit (einmal die Woche München Wolfsburg und zurück) ist Freizeit.",0,1.0,"If you want to be promoted or want to have a salary increase or a bonus, you get goals that usually include two full-time jobs. For example, account for at least 30 hours a week with the customer and acquire several new projects (distribution is here the consultant), write offers and present them to the customer as well as engage internally with workshops, community work etc illness and vacation is explicitly counted as 0 hours utilization into the balance sheet. And travel time (once the week Munich Wolfsburg and back) is leisure time.",0,arbeitszeiten_überstunden
Bosch,"Dank IGM-Tarif bzw. Bezugnahme gibt es angenehme Arbeitszeiten, die dann auch noch flexibel zu erfüllen sind.",0,1.0,"Thanks to the IGM tariff or reference, there are pleasant working hours, which can then also be fulfilled flexibly.",1,arbeitszeiten_überstunden
Bosch,"Teilzeit 40 Std./Monat, also genug Freizeit",0,1.0,"Part-time 40 hours/month, so enough leisure time",1,arbeitszeiten_überstunden
Mercedes-Benz,"Super Arbeitsbedingungen, um Beruf und privates zu vereinbaren. Flexible Arbeitszeiten, selbständiges Arbeiten und hybride Arbeitsmodelle machen es möglich.",0,1.0,"Great working conditions to reconcile work and private. Flexible working hours, independent work and hybrid work models make it possible.",1,arbeitszeiten_überstunden
Bosch,"working night shifts as well as early or shift, randomly through out the month to cover 24/7 emergency line",0,1.0,"working night shifts as well as early or shift, randomly through out the month to cover 24/7 emergency line",0,arbeitszeiten_überstunden
Bosch,variable Schicht und Arbeitszeitmodelle,0,1.0,Variable shift and working time models,1,arbeitszeiten_überstunden
Bosch,Zu lange Arbeitszeiten,0,1.0,Too long working hours,0,arbeitszeiten_überstunden
Porsche,"Klar, man merkt auch als Werkstudent, dass man in einer arbeitsintensiven Branche unterwegs ist. Aber vor Klausuren sind Auszeiten kein Problem.",0,1.0,"Of course, you can also see as a working student that you are travelling in a labor-intensive industry. But before exams, time outs are no problem.",1,arbeitszeiten_überstunden
Porsche,"Urlaubsplanung unzumutbar, keine Vertretung",0,1.0,"Unreasonable holiday planning, no representation",0,arbeitszeiten_überstunden
Mercedes-Benz,"Gar nicht vorhanden, am Besten wäre wenn man 24/7 den Betrieb laufen lassen könnte...
Ein Privatleben zu haben ist beinahe eine Schande",0,1.0,"Not at all available, best would be if you could run the operation 24/7... Having a private life is almost a shame",0,arbeitszeiten_überstunden
Bosch,Wochenend-Schichten,0,1.0,Weekend shifts,1,arbeitszeiten_überstunden
