company_name_short,review,topic,prob,review_en,sentiment,topic_name
Bosch,"Da ich eine knappe Stunde Anfahrtsweg habe, schätze ich sehr flexibles Arbeiten (Gleitzeit, HomeOffice) als auch die Möglichkeit, kurzfristig frei nehmen zu können, wenn es sein muss.",4,1.0,"Since I have an hour's drive, I appreciate very flexible work (gliding time, home office) as well as the possibility to take off at short notice if necessary.",1,homeoffice_möglich
Bosch,Ich kann mir sehr spontan frei nehmen und kann mehr Arbeitszeit frei einteilen,4,0.5607136638101504,I can take off very spontaneously and can share more working time freely,1,homeoffice_möglich
Porsche,"Steigende Flexibilität (Home Office, Gleitzeit,..), jedoch noch weit entfernt von Tech Big Playern.",4,1.0,"Rising flexibility (home office, sliding time,..), but still far away from Tech Big Players.",0,homeoffice_möglich
Bosch,"Urlaub ist für alle frei planbar. Auch Tage mit Stunden Ausgleich zu nehmen ist möglich. Freizeit ist eine andere Sache - je nach Arbeitszeit, wie in jedem Job!",0,1.0,"Holiday is free for everyone to plan. It is also possible to take days with hours compensation. Leisure time is another thing - depending on working hours, as in every job!",0,arbeitszeiten_überstunden
Bosch,"Vollzeit 35h, Überstunden werden komplett gewertet und können in Absprache mit der FK sehr flexibel abgebaut werden. Ohne etwaige Rechtfertigungen. Was will man mehr?",0,1.0,"Full-time 35h, overtime is evaluated completely and can be reduced very flexibly in consultation with the FK. Without any justifications. What more do you want?",0,arbeitszeiten_überstunden
Mercedes-Benz,You can schedule your day how it fits to your needs as long as no deadlines are in the way. Be your own boss,0,0.7447383315551641,You can schedule your day how it fits to your needs as long as no deadlines are in the way. Be your own boss,1,arbeitszeiten_überstunden
Porsche,Man hat selber die Verantwortung auf seine Arbeitszeit zu achten. Die hohe Flexibilität bzgl. der Arbeitszeit schafft viel Freiraum in der Organisation der Arbeitswoche.,0,0.9808916743259776,One has the responsibility to pay attention to his working time. The high flexibility with regard to working time creates a lot of freedom in the organization of the working week.,1,arbeitszeiten_überstunden
Porsche,"Überstunden sind ausdrücklich erwünscht (auch wenn die Führungskräfte es nur implizit voraussetzen). Es wird der Schein gewahrt, dass die Work-Life-Balance ernst genommen wird, jedoch war dies in meiner Abteilung absolut nicht der Fall! Kolleg*innen haben noch teilweise bis spät abends (ca. 22 Uhr) in Meetings sitzen müssen. Gedankt wird es einem nicht.

Am Ende ist jedoch jeder seines Glückes Schmied.",0,0.7615696859067328,"Overtime is expressly desired (even if the executives only implicitly assume it). The appearance is maintained that the work-life balance is taken seriously, however, this was absolutely not the case in my department! Colleagues still have to sit in meetings until late in the evening (approx. 10 p.m.). One is not thanked. In the end, however, each of his luck is blacksmith.",1,arbeitszeiten_überstunden
Porsche,flexible Arbeitszeiten,0,1.0,Flexible working hours,1,arbeitszeiten_überstunden
Bosch,35 h Woche,0,1.0,35 h week,1,arbeitszeiten_überstunden
Porsche,"Klar, mal ein weniger oder mehr Stress, aber am Ende ist man problemlos in der Lage, sich selbst zu organisieren. Es gibt keinen Grund für 50 plus X Stunden die Woche, außer mal will es selbst :-)",0,0.9201832248365134,"Of course, sometimes a less or more stress, but in the end you are easily able to organize yourself. There is no reason for 50 plus X hours a week, unless you want it yourself :-)",1,arbeitszeiten_überstunden
Mercedes-Benz,Sehr flexible Arbeitszeiten,0,1.0,Very flexible working hours,1,arbeitszeiten_überstunden
Mercedes-Benz,"Flexible Vertrauensarbeitszeit
Work from Home ist möglich und wird unterstützt",4,1.0,Flexible working hours Work from Home is possible and supported,1,homeoffice_möglich
Bosch,"- Urlaub: Normale Regeln, zB Vertreter stimmen sich ab, sonst unproblematisch
-Arbeitszeit: Gleitzeit, Zutrottskontrolle mit Stechuhr, Anpassung nach Bedarf möglich (zB wegen privaten Terminen früher / zwischendurch zu gehen)",0,1.0,"- Holiday: Normal rules, e.g. representatives agree, otherwise unproblematic - Working time: sliding time, check with clock, adaptation possible as required (e.g. due to private appointments earlier / to go in between)",0,arbeitszeiten_überstunden
Bosch,Flexible Möglichkeiten für Home-Office und Gleitzeit,4,1.0,Flexible possibilities for home office and gliding time,1,homeoffice_möglich
Bosch,"In Abstimmung mit meinen Terminen, kann ich meine Arbeitszeit vollständig selbst bestimmen, ebenso den Arbeitsort, egal ob im Büro oder im Homeoffice.",4,1.0,"In agreement with my appointments, I can completely determine my working time myself, as well as the place of work, whether in the office or in the home office.",1,homeoffice_möglich
Bosch,"Für alle wo es möglich ist, ist HomeOffice kein Problem.",4,1.0,HomeOffice is no problem for anyone where it is possible.,1,homeoffice_möglich
Porsche,Projektabhängig. Kann ganz gut sein oder absolute keine Freizeit mehr.,0,1.0,Project dependent. Can be quite good or absolutely no more leisure time.,1,arbeitszeiten_überstunden
Bosch,"An sich in Ordnung - manchmal wird vergessen, dass man weiterhin Student ist. Man kann nur Max. 20h (bei Bosch 10h) arbeiten.",0,1.0,In itself all right - sometimes it is forgotten that you are still a student. You can only work Max. 20h (at Bosch 10h).,0,arbeitszeiten_überstunden
Porsche,Jeder arbeitet 10 Stunden plus,0,1.0,Everyone works 10 hours plus,1,arbeitszeiten_überstunden
Bosch,"War auf einem exzellenten Weg. Aber plötzlich heißt es: Es geht hier nicht um Work-Life-Balance sondern um Business First. Bitte weniger Home-Office und wieder mindestens 3 Tage ins Büro kommen.
Jetzt zählt die Anwesenheit wieder mehr als Ergebnisse.",4,1.0,"It was on an excellent path. But suddenly it says: It's not about work-life balance, it's about business first. Please get less home office and come back to the office for at least 3 days. Now the presence counts more than results again.",0,homeoffice_möglich
Mercedes-Benz,Mit gleitzeit und Homeoffice gibt es nichts zu meckern,4,1.0,With gliding time and home office there is nothing to complain about,1,homeoffice_möglich
PVH,"je nach Filiale, bei uns konnte man sich Tage eintragen die man frei haben möchte oder auch wenn man mal früher kommen oder gehen wollte",0,0.7663010858723118,"depending on the branch, with us you could register days that you want to have free or even if you wanted to come or go earlier",0,arbeitszeiten_überstunden
Porsche,Hier steht die Gesundheit jedes Mitarbeiter im Vordergrund! Arbeitszeiten flexibel.,0,0.7406990798664065,Here the health of every employee is in the foreground! Working hours flexible.,1,arbeitszeiten_überstunden
LVMH,Na ja mit An- und Abfahrt ist man je nach Einsatzort 12 Stunden unterwegs davon werden nur 8 bezahlt,0,0.9682655507979069,"Well with arrival and departure you are 12 hours on the way, depending on the place of operation of which only 8 are paid",0,arbeitszeiten_überstunden
Porsche,"Bescheidene Arbeitszeiten, der Tag ist gelaufen",0,1.0,"Modest working hours, the day has run",1,arbeitszeiten_überstunden
Porsche,Arbeit und Privatleben können sehr gut miteinander vereinbart werden. Man kann auch im Home Office arbeiten und somit kann man sich die Zeit noch besser einteilen.,4,1.0,Work and private life can be arranged very well with each other. You can also work in the home office and thus you can divide the time even better.,1,homeoffice_möglich
Porsche,+ Gleitzeit // - Arbeitsbelastung phasenweise sehr hoch,0,1.0,+ Slide time // - Work load in phases very high,1,arbeitszeiten_überstunden
Porsche,"Gleitzeit, keine Kernzeit. Zwischen 07:00 und 22:00 Uhr darf man arbeiten. Für einen ""vollständigen"" Arbeitstag muss man 03:00 Stunden arbeiten, ansonsten wird ein Gleittag abgezogen",0,1.0,"Slide time, no core time. Between 07:00 and 22:00 you can work. For a ""complete"" working day you have to work 03:00 hours, otherwise a sliding day will be deducted",0,arbeitszeiten_überstunden
Bosch,"Kurzfristig geht hier nichts außer mehr Arbeit ! Urlaub muss man teilweise darum betteln von Arbeitsfreien Samstag mal ganz abgesehen.
Es wird zwar gefragt ob man Samstag zeit hat zum arbeiten , aber zuerst werden die gefragt die man mag damit die sich die schöne Schicht raussuchen können und wenn man nein sagt wird gebettelt und blöde Sprüche gemacht so auf die Art daheim machst doch eh nichts usw.",0,1.0,"In the short term, nothing is going on here except more work! Vacation you have to beg partly about work-free Saturday times quite apart. It is asked whether you have Saturday time to work, but first the ones are asked that you like to be able to pick out the beautiful shift and if you say no begged and stupid sayings made so in the way at home do nothing anyway etc.",1,arbeitszeiten_überstunden
Bosch,"Gleitzeiten, betrieblich eingearbeitete Fenstertage",0,1.0,"Sliding times, window days incorporated into the operation",0,arbeitszeiten_überstunden
Bosch,"durchwachsen: Arbeitszeiten, Arbeitsbelastung sehr hoch, Renditendruck spürbar.
gut: Urlaub, Gleitzeit, Homeoffice",4,1.0,"grow: working hours, work load very high, yield pressure noticeable. good: holidays, gliding time, home office",1,homeoffice_möglich
Bosch,"gut: Urlaub, Gleitzeit, Homeoffice
durchwachsen: Arbeitszeiten, Arbeitsbelastung sehr hoch, Rendite-Druck spürbar.",4,1.0,"good: holidays, gliding time, home office: working hours, workload very high, return pressure noticeable.",1,homeoffice_möglich
Bosch,"O-Ton Geschäftsleitung; 10 Überstunden sind Pflicht, diese werden aber nicht bezahlt.",0,1.0,"O-Ton management; 10 overtime hours are mandatory, but these are not paid.",0,arbeitszeiten_überstunden
Bosch,"In der Regel ist man an zwei Tagen der Woche im Büro. Welche Tage dies sind, ist nach Absprache und unter der Berücksichtigung von Vorlesungen und Übungen flexibel. Auch Homeoffice ist nach Absprache und bei passenden Arbeitsaufgaben immer mal möglich.",4,1.0,"As a rule, you are in the office on two days of the week. What days these are is flexible after consultation and taking into account lectures and exercises. Home office is also always possible after consultation and with appropriate work tasks.",1,homeoffice_möglich
Bosch,"Top! Bei einer 35 Std Woche und 30 Urlaubstage im Jahr und der evtl t-Zug ( +8 Tage""
Was möchte man mehr?",0,1.0,Top! For a 35 hours week and 30 days of holiday a year and the possibly t train ( +8 days) What more do you want?,0,arbeitszeiten_überstunden
Bosch,Durch Home Office noch viel flexibler geworden,4,1.0,Home Office has become much more flexible,1,homeoffice_möglich
Porsche,"Natürlich sehr projektabhängig, allerdings sind hier 50 Stunden + normal.
Ich persönlich habe hier auch mal meine eigenen Grenzen ausloten können.",0,1.0,"Of course very project-dependent, but here are 50 hours + normal. I personally have also been able to explore my own limits here.",1,arbeitszeiten_überstunden
Porsche,"Eine 40h Woche ist möglich. Allerdings sind Vorankommen und Beförderungen dann in weiter Ferne. Allgemein wird kommuniziert das Ziel sei vier Tage beim Kunden zu fakturieren und einen Tag für das Business Development zu nutzen. Kombiniert man das mit dem Auslastungsziel würde am Ende des Jahres ein Bonus von 0€ dabei rauskommen. Also fakturiert jeder so viel wie eben möglich. Interne Themen werden dann nach Feierabend bearbeitet. Durch Zielvereinbarungen sind interne Themen verpflichtend und somit besteht formaler Zwang über die vertraglichen 40h zu arbeiten. Erfassung und Kompensation erfolgen nicht.
Letzten Endes weiß aber auch jeder worauf er sich in der Beraterbranche einlässt.",0,1.0,"A 40h week is possible. However, advance arrivals and promotions are then far away. Generally, the goal is communicated to the customer to invoice four days and to use one day for business development. Combined with the utilization target, a bonus of 0€ would come out at the end of the year. So everyone invoices as much as possible. Internal topics are then worked on after work. Through target agreements internal topics are mandatory and thus there is formal coercion over the contractual 40h to work. Recording and compensation do not take place. Ultimately, however, everyone knows what they are getting involved in in the consulting industry.",0,arbeitszeiten_überstunden
Porsche,"Generell ist eher zu viel als zu wenig zu tun. Dennoch kann man sich die Arbeitszeit ja nach Projektsituation flexibel einteilen, Home Office ist möglich, Überstunden können abgefeiert werden.",4,0.7901916034623446,"In general, there is too much to do than too little to do. Nevertheless, it is possible to organize the working time flexibly according to the project situation, home office is possible, overtime can be celebrated.",1,homeoffice_möglich
Bosch,"Für notwendige Überstunden muss man sich rechtfertigen, wenn man mit der Arbeit aber nicht fertig wird oder rückmeldet, dass es nicht mehr machbar ist, muss die Arbeit trotzdem erledigen.",0,1.0,"For necessary overtime you have to justify yourself, but if you can't get through with the work or report back that it is no longer feasible, you still have to do the work.",0,arbeitszeiten_überstunden
Bosch,Home Office und flexible Arbeitszeiten ganz selbstverständlich. Zusätzlich alle zwei Jahre eine ausführliche Gesundheitsuntersuchung für jeden Mitarbeiter.,4,1.0,"Home Office and flexible working hours of course. In addition, every two years a detailed health examination for each employee.",1,homeoffice_möglich
Porsche,"Kaum. Die Geschäftsführung erwartet 24/7 für die Firma zu geben, möchte aber nur 30 Stundenwoche bezahlen",0,1.0,"Hardly. The management expects to give 24/7 for the company, but wants to pay only 30 hours week",0,arbeitszeiten_überstunden
Bosch,Feste Arbeitszeiten,0,1.0,Fixed working hours,0,arbeitszeiten_überstunden
Bosch,"Zeitarbeiter dürfen 24/7 auch an Feiertagen schuften. Und bekommen dann noch ""dann bekommt ihr Zuschläge"".
Was nützen mir die paar Euro, wenn ich nicht wie jeder normale Mensch auch meine Zeit wie andere mit Familie und Freunden an Wochenenden und Feiertagen genießen kann.
Ein Werkvertrag und der ausgeübte Druck macht ermöglicht das.
Ich denke nicht das diese sooooo notwendig (lebensnotwendig, systemrelevant) st das diese so in die Privatsphäre eindringt. Die Festangestellten rühren am Wochenende natürlich keinen Finger.",0,1.0,"Time workers are allowed to work on holidays 24/7. And then they get ""you'll get surcharges"". What good are the few euros if I can't enjoy my time like any normal person with family and friends on weekends and holidays. A work contract and the pressure exerted makes it possible. I don't think this sooooo necessary (life-necessary, system-relevant) means that it penetrates into privacy. Of course, the permanent employees don't touch a finger on weekends.",1,arbeitszeiten_überstunden
Porsche,"Als jüngerer Mitarbeiter arbeitet man oftmals Sonnabends, in allen drei Schichten und fährt regelmäßig auf Montage. Es trifft auch auf ältere Kollegen zu jedoch nicht in diesem Ausmaß.",0,1.0,"As a younger employee, one often works on Saturdays, in all three shifts and regularly drives on assembly. It also applies to older colleagues, however, not to this extent.",1,arbeitszeiten_überstunden
Porsche,"Montag bis Mittwoch von 8 bis 12 Uhr
Donnerstag bis ca. 20-22:00 Uhr
Freitag bis 18:00
Wochenendarbeit wird vorausgesetzt, ebenso Urlaubsarbeit.",0,1.0,"Monday to Wednesday from 8 a.m. to 12 p.m.Thursday to approx. 20-22:00 p.m.Friday to 18:00 weekend work is required, as well as holiday work.",1,arbeitszeiten_überstunden
Porsche,Extrem belastend kaum Freizeit möglich,0,1.0,Extremely stressful hardly any leisure time possible,0,arbeitszeiten_überstunden
Mercedes-Benz,Überdurchschnittlich lange Arbeitszeiten.,0,0.7917791513518769,Above average working hours.,1,arbeitszeiten_überstunden
Porsche,"Harte Arbeit wird honoriert, Überstunden werden als normal angesehen.",0,1.0,"Hard work is rewarded, overtime is considered normal.",1,arbeitszeiten_überstunden
Bosch,Teilzeit ist es einfach etwas schwerer allem gerecht zu werden. Dank Zeitkonto können Stunden aber ausgeglichen werden.,0,1.0,"Part-time it's just a little harder to do it all. Thanks to time account, hours can be balanced.",0,arbeitszeiten_überstunden
Porsche,"Ist im großen und ganzen wie bei jeder anderen normalen Arbeitsstelle auch.
Urlaubstage sind angemessen.",0,1.0,Is largely like any other normal job as well. Holiday days are appropriate.,1,arbeitszeiten_überstunden
Mercedes-Benz,Sehr hohe Flexibilität auch was Homeoffice angeht (auch vor Corona bereits). Kurzfristige Abwesenheiten jederzeit möglich.,4,1.0,Very high flexibility also with regard to home office (even before Corona already). Short-term absences possible at any time.,1,homeoffice_möglich
Bosch,"Es ist normal, dass der Arbeitsaufwand während, der Aufbauphase höher sien wird (ca. 2 Jahre); anschließend sollte sich aber ein Standort-üblicher Rhytmus ausbilden",0,0.8572315710920637,"It is normal that the workload becomes higher during the construction phase (about 2 years); however, a site-usual rhytmus should develop afterwards.",0,arbeitszeiten_überstunden
Bosch,Gleitende Arbeitszeit erhöht Flexibilität. Arbeitsanfall ist aber mitunter hoch.,0,1.0,"Sliding working time increases flexibility. However, work is sometimes high.",1,arbeitszeiten_überstunden
Porsche,mind 10 h am Tag wird gearbeitet...,0,1.0,at least 10 hours a day is working...,1,arbeitszeiten_überstunden
Bosch,"Die Arbeitsbelastung ist hoch. Homeoffice ist selbst in der Pandemie nicht gern gesehen. Mehrarbeit wird verlangt. Es wird durch die Blume gesagt, die Zeiterfassung zu beenden und dennoch weiterzuarbeiten.",4,1.0,The workload is high. Homeoffice is not welcome even in the pandemic. Extra work is required. It is said by the flower to finish the time recording and yet continue to work.,0,homeoffice_möglich
Bosch,Gleitzeit- & Langzeitkonto,4,1.0,Slide & Long-Term Account,1,homeoffice_möglich
Mercedes-Benz,"Starkes Bekenntnis zu Arbeitszeitgesetzgebung (11 Stunde Ruhepause, 40 Stunden/Woche maximal usw.), die teilweise durch Vertrauensarbeitsmodelle (Eigenverantwortung der Mitarbeiter) tendenziell wieder aufgelöst werden. Scheint aber ein genereller Trend zu sein.",0,0.8964045761989026,"Strong commitment to working time legislation (11 hour rest period, 40 hours/week maximum, etc.), which is partly resolved by trusting work models (self-responsibility of employees) but seems to be a general trend.",1,arbeitszeiten_überstunden
Bosch,Alle Kollegen arbeiten am Limit. 45h-50h Woche. Nur Ergebnisse zählen.,0,1.0,All colleagues work at the limit. 45h-50h week. Only results count.,0,arbeitszeiten_überstunden
Mercedes-Benz,"35h-Woche, aber meistens mit Überstunden trotzdem über 40h, die dann aber zeitnah abgebaut werden müssen.",0,1.0,"35h-week, but mostly with overtime still over 40h, which then have to be dismantled promptly.",0,arbeitszeiten_überstunden
Porsche,"Auf persönliche Termine (Arztbesuch, Kinder die krank sind, Behördliche Wege usw.) wird keine Rücksicht genommen, aber wenn sie was brauchen, wird natürlich gedroht man solle doch früher anfangen oder länger bleiben.",0,0.8072963077058587,"No consideration is given to personal appointments (doctor visit, children who are ill, official paths, etc.), but if they need something, one should of course be threatened to start earlier or stay longer.",0,arbeitszeiten_überstunden
Bosch,Kein Urlau und ein 40h Woche,0,1.0,No Urlau and a 40h week,0,arbeitszeiten_überstunden
Mercedes-Benz,Einige wenige können Dank Gleitzeit und Homeoffice flexibel handeln. Wird leider immer noch zu wenig Angeboten.,4,1.0,"A few can act flexibly thanks to sliding time and home office. Unfortunately, there are still too few offers.",0,homeoffice_möglich
Porsche,"120% sind Standard, aber Überstunden lassen sich auch wieder abbauen.",0,1.0,"120% are standard, but overtime can also be reduced.",0,arbeitszeiten_überstunden
Bosch,35h/Woche Urlaub kann Kurzfristig genommen werden,0,1.0,35h/week vacation can be taken in the short term,0,arbeitszeiten_überstunden
Bosch,"Homeoffice, Teilzeit",4,1.0,"Home office, part-time",1,homeoffice_möglich
Mercedes-Benz,Man darf selber entscheiden Office oder Daheim,4,1.0,You may choose your own office or home,0,homeoffice_möglich
Mercedes-Benz,Urlaub wird immer Genehmigt wenn man ihn Braucht,0,1.0,Vacation is always approved when you need it,1,arbeitszeiten_überstunden
Bosch,"Durch flexible Arbeitszeiten hat man viel Gestaltungsfreiraum, private Termine lassen sich auch unter der normalen Arbeitszeit vereinbaren.",4,1.0,"Thanks to flexible working hours, there is plenty of room for design, private appointments can also be arranged under normal working hours.",1,homeoffice_möglich
Bosch,Beispielsweise ein Selbstverständnis der Überstundenlast (80 Überstunden 3 Monaten),0,1.0,"For example, a self-understanding of the overtime load (80 overtime 3 months)",0,arbeitszeiten_überstunden
Porsche,"Positiv: Arbeitszeiterfassung (bis P14), viele Modelle, wie Teilzeit, Job Sharing usw.

Negativ: Zu hohes Arbeitspensum, sehr viel unnötige Abstimmungen, teilweise einfach zu Ziele Aufgaben auf zu wenigen Schultern",0,0.8588659212780666,"Positive: working time recording (up to P14), many models, such as part-time, job sharing, etc. Negative: Too high workload, very much unnecessary coordination, sometimes easy to target tasks on too few shoulders",0,arbeitszeiten_überstunden
Bosch,Durch ein Zeiterfassungssystem ist eine faire Studenabrechnung möglich. Außerdem werden Überstunden durch Zeitausgleich ausgeglichen.,0,1.0,"A time recording system allows a fair payoff. Moreover, overtime is compensated by time compensation.",0,arbeitszeiten_überstunden
Mercedes-Benz,"Zwar 40 h pro Woche, aber sehr viel Flexibilität in Bezug auf Zeit und Ort",0,1.0,"40 hours a week, but a lot of flexibility in terms of time and place",1,arbeitszeiten_überstunden
Porsche,"Es werden mehr als 40 std/Woche erwartet. Und zwar ständig, nicht etwa als Ausnahme.",0,0.7753051378901615,"More than 40 hours/week are expected, all the time, not as an exception.",0,arbeitszeiten_überstunden
Mercedes-Benz,"Selten so viel Freiheit bei der Arbeitszeiteinteulung gehabt - flexible Arbeitszeiten, Homeoffice erwünscht etc.",4,1.0,"Rarely had so much freedom when working hours were allowed - flexible working hours, home office wanted etc.",0,homeoffice_möglich
Porsche,Ab einem gewissen Level bestehen Möglichkeiten. Das Fußvolk wird niemals mit 40h in der Woche auskommen.,0,0.7225891821402518,From a certain level there are possibilities. The foot people will never get along at 40h a week.,0,arbeitszeiten_überstunden
Porsche,"Ist zwar flexible Arbeitszeit, aber es wird definitiv drauf geachtet wann du kommst und auch wann du gehst.",0,0.748745490441582,"It's flexible working hours, but it definitely pays attention when you come and when you go.",1,arbeitszeiten_überstunden
Bosch,"Flexible Arbeitzeiten, Home Office und zuschläge für Sonderschichten. Auf Ruhezeiten und maximal Arbeitszeiten wird geachtet.",4,1.0,"Flexible working hours, home office and surcharges for special shifts. Rest periods and maximum working hours are taken into account.",1,homeoffice_möglich
Porsche,TOP - man kann sich mit seinen Kollegen die Arbeitszeiten gut einteilen,0,1.0,TOP - you can easily divide the working hours with your colleagues,1,arbeitszeiten_überstunden
Porsche,"Im Vertrieb nicht immer leicht, wenn man seine Termine aber frühzeitig plant und sich mit den Kollgegen abspricht, ist es auch kein Problem mal früher zu gehen oder auch später zu kommen.",0,0.7722760278975582,"In sales it is not always easy, but if you plan your dates early and agree with the colloquial opposition, it is not a problem to go sooner or come later.",1,arbeitszeiten_überstunden
Porsche,"Natürlich Projektabhängig, jedoch keinerlei Wochenendarbeit, es wird abends geschaut, dass bis 8:30 - 9:30 alles fertig ist. Manager arbeiten grundsätzlich aktiv mit den Beratern an einer guten Balance. Gibt natürlich auch Spitzen wie in jeder Beratung. Aber Fokus ist auf sinnvollen, wertstiftenden Tätigkeiten, und nicht “Folienschlacht bis Mitternacht”",0,0.9656899297910694,"Of course, project-dependent, but no weekend work, it is seen in the evening that everything is finished by 8:30 - 9:30. Managers work actively with the consultants on a good balance. Of course, there are also tips as in any consultation. But focus is on meaningful, value-giving activities, and not",1,arbeitszeiten_überstunden
Bosch,Home-Office wird ermöglicht,4,1.0,Home Office is enabled,1,homeoffice_möglich
Mercedes-Benz,Flexible work hours and home office possibilities.,4,1.0,Flexible work hours and home office opportunities.,1,homeoffice_möglich
Bosch,35h -Woche; flexible Arbeitszeit und man kann auch ab und zu Home Office machen,4,1.0,35h -week; flexible working hours and you can also make home office from time to time,1,homeoffice_möglich
Bosch,"Der klassische IG-Metall Konzern mit den diversen Regelungen zu Arbeitszeit. In meiner Erfahrung wird nicht erwartet, dass außerhalb der Arbeitszeit irgendwas gemacht wird (man kann aber freiwillig durchaus mal eine Mail beantworten). Urlaub ist Urlaub und Freizeit ist Freizeit. Zeiten müssen erfasst werden, wodurch auch Überstunden (in Form von Gleitzeit) nicht aus dem Ruder laufen. Unbezahlte Zeit gibt es faktisch in den Tarifstufen nicht, sofern man es nicht will.",0,1.0,"The classic IG-Metal Group with the various regulations on working time. In my experience it is not expected that something will be done outside of working time (but you can answer a mail voluntarily). Holiday is vacation and leisure time is leisure time. Times have to be recorded, which also means overtime (in the form of gliding time) does not run out of control. Unpaid time does not exist in the tariff levels, if you do not want it.",1,arbeitszeiten_überstunden
Porsche,"Ja, das Pensum ist knackig aber es gibt ausreichend Freizeit. Es ist halt Beratung und kein öffentlicher Dienst. Und… die Arbeit in den Teams macht einfach Spaß",0,0.901196181182657,"Yes, the workload is crisp but there is plenty of free time. It's just advice and not a public service. And... the work in the teams is just fun",1,arbeitszeiten_überstunden
Bosch,Ansich sind die Arbeitszeiten schon ganz OK leider ändern sie teilweise so kurzfristig Schichten das man sehr sehr schlecht planen besonders Urlaube,0,1.0,"In itself, the working hours are already quite OK unfortunately they change sometimes so short-term shifts that you plan very badly especially holidays",0,arbeitszeiten_überstunden
Mercedes-Benz,Viele Urlaubstage,0,1.0,Many days of vacation,1,arbeitszeiten_überstunden
LVMH,Schichten und Überstunden waren dokumentiert,0,1.0,Shifts and overtime were documented,1,arbeitszeiten_überstunden
Mercedes-Benz,In mein Arbeitsbereich wurde auf die Bedarfe der Mitarbeiter stets Rücksicht genommen. Bspw. war spontaner Homeoffice auch vor der Krise problemlos möglich.,4,1.0,"In my work area, attention was always paid to the needs of the employees. For example, spontaneous home office was also possible without any problems before the crisis.",1,homeoffice_möglich
Bosch,Die Arbeitszeiten sind frei gestaltbar. Möglichkeiten zum Arbeiten von Zuhause.,4,1.0,The working hours are freely designable. Possibilities for working at home.,1,homeoffice_möglich
Porsche,"Typisch Beratung, lange Arbeitszeiten",0,1.0,"Typical advice, long working hours",0,arbeitszeiten_überstunden
Bosch,Freizeit ist nicht gewünscht. Arbeitszeiten werden willkürlich festgelegt. Die persönliche Situation ist vollkommen nebensächlich.,0,0.9063745676537511,Free time is not desired. Working hours are set arbitrarily. The personal situation is completely irrelevant.,0,arbeitszeiten_überstunden
Porsche,"Angesprochen Situation am Montag als Experte einem Abteilungsleiter gegenüberstehen zu müssen stresst einen das ganze Wochenende.

Ansonsten viele unbezahlte überstunden und Mails um 19:00 Uhr",0,0.8130714202332977,Addressed situation on Monday as an expert facing a department head stressing one the whole weekend. Otherwise many unpaid overtime hours and emails at 19:00,0,arbeitszeiten_überstunden
Marc O'Polo,"Wir im eCommerce Team konnten öfter mal Home Office machen, was vieles erleichtert hat, wenn man längere Anfahrtswege hatte - was ja bei vielen Pendlern der Fall war.",4,1.0,"We in the eCommerce team were able to do home office more often, which made a lot easier if you had longer access routes - which was the case with many commuters.",0,homeoffice_möglich
Mercedes-Benz,Es gibt Phasen in denen man wenig Freizeit hat. Im Gesamten wird auf ein gutes Verhältnis geachtet,0,0.9392313110046496,"There are phases in which you have little leisure time. Overall, a good relationship is taken into account",1,arbeitszeiten_überstunden
Porsche,Der Berateralltag bringt natürlich eine Präsenz vor Ort beim Kunden mit sich und ist damit auch mit der entsprechenden Reisezeit verbunden. In Ausnahmefällen wurde am Wochenende oder an Feiertagen gearbeitet. Hier gab es allerdings immer eine faire Kompensation (z.B. zusätzlicher Urlaubstag) von Seiten der Partner / Personalwesen.,0,1.0,"The everyday consultant brings a presence on site with the customer and is thus also connected with the corresponding travel time. In exceptional cases work was done on weekends or on public holidays. However, there was always a fair compensation (e.g. additional holiday day) from partners / personnel.",1,arbeitszeiten_überstunden
LVMH,"Es gibt Vertrauensarbeitszeit. Sprich: Jeder muss seine Stunden selbstständig im Griff haben. Es gibt natürlich Tage oder Phasen, in denen es mal stressiger ist. Dafür kann man in ruhigeren Phasen auch mal früher Feierabend machen oder seine Zeit für Arzttermine etc. nach Rücksprache flexibel einteilen.",0,1.0,"There is a time of trust. In other words, everyone has to have their own hours under control. Of course, there are days or phases in which it is sometimes more stressful. In quieter phases, you can also make early work evenings or flexibly divide your time for doctor's appointments etc. after consultation.",1,arbeitszeiten_überstunden
Mercedes-Benz,"flexible Arbeitszeiten, Homeoffice und Urlaubsverteilung wie man möchte - so kann man seine privaten Termine leichter legen und ist da sehr flexibel",4,1.0,"flexible working hours, home office and holiday distribution as you like - so you can make your private appointments easier and is very flexible",1,homeoffice_möglich
Bosch,Man kann durchs Gleitzeit System sobald man privat was vor hat stundenabbauen,4,0.7750082658322163,You can reduce by sliding time system as soon as you have private what before,0,homeoffice_möglich
Bosch,"Vertrauensarbeitszeit. Tolles Modell, da man seine Arbeitszeit selbst gestalten kann.",0,1.0,"Trust time. Great model, because you can design your own working time.",1,arbeitszeiten_überstunden
